innovation,integrity,quality,respect,teamwork,document_length,Doc_ID
109.44330591596561,128.84890912442978,61.35748618977242,233.39602451430872,94.15341265224743,4586.0,1.F
25.72428309538877,4.8981731835594635,19.479684812196652,1.3594928123202086,24.08057561704876,2233.0,2.F
14.138984023271158,3.9160150266976834,15.919288930789492,5.383702195123269,67.87233564781673,1794.0,3.F
34.75401939763939,5.927155353626497,16.793321946149966,5.405516700870917,17.29399894382399,1332.0,4.F
14.996330732229325,4.06526406062436,10.551640741080677,8.686276079892332,15.02337189199164,1373.0,5.F
20.645451528372295,30.150341641678228,37.214969213105604,16.029105546206,41.18153201687524,2286.0,6.F
6.295656933183967,0.0,14.607375529485944,1.200015888210276,10.26589740527298,1265.0,7.F
6.946469411358292,3.733693469903729,15.183199619332479,0.0,9.578649946840224,1036.0,8.F
40.48960699250723,4.06526406062436,33.917513210681356,15.78791732992098,23.538455701484956,1092.0,9.F
9.398349158039016,11.122937667408628,18.21253606908284,12.315153868120738,27.255537652508785,888.0,10.F
8.667432782935585,3.0405462893437836,9.47502262792938,11.538921974499415,1.3942784036589655,950.0,11.F
17.144401235605727,3.94020975528474,18.10764842249437,9.379555864954536,6.723912965820423,1511.0,14.F
26.93606444161294,0.0,9.241210031307757,0.31895384821986494,22.231941577638967,1830.0,15.F
14.505140887310308,10.847980907156774,9.487588645059754,7.23562067296369,16.692595951209967,1904.0,16.F
16.016148545880675,5.509642333105141,1.5866150246841166,9.062520946454404,3.8698897435897264,1147.0,17.F
13.815936911120502,13.723788793565637,2.4233804314951604,0.0,4.009944653245546,1268.0,18.F
34.88031366097602,15.645533200868122,3.7283897409907762,20.936297753978828,20.21416167790185,1098.0,19.F
8.087950129539202,1.6753053374217253,8.788849362497942,0.15947692410993247,2.5697544581945957,1758.0,20.F
6.605413769037103,4.868820971546936,5.824862958437975,0.0,13.47862320538976,719.0,21.F
7.656993852573999,2.746410980300001,3.730482715356565,2.0810779282006875,1.2213878459276142,954.0,22.F
27.99634208988243,8.432808993121652,9.551108875845742,6.667395502774294,13.327488057862489,1902.0,23.F
7.393615346043331,2.434410485773468,10.305946281584644,0.15947692410993247,12.567010926661837,1153.0,24.F
123.99088436879032,348.4275852490932,122.8830130199907,361.2184290017298,117.18017085992591,9088.0,25.F
4.273502973899332,17.223001855210303,4.793238290380929,5.622259452246297,17.301932620886905,1535.0,26.F
18.98874709571244,1.8618912930021374,9.392192953454712,6.12813194368777,12.173206314998726,2486.0,27.F
50.2743357303785,8.947949712063437,15.079120695664301,12.487509238371509,7.940239112303904,2985.0,28.F
42.9712957995345,8.747922458237767,19.16879634159888,2.759829530563138,18.926759937696424,2931.0,29.F
26.63560419066794,18.32146520394204,13.10970933222194,10.345378365664017,17.070128716656537,2849.0,30.F
26.67263740549675,5.619779491492923,14.648177265642705,6.8914109480217975,4.164695779798557,2606.0,31.F
34.522964346444724,35.37661118175873,20.357839711553115,29.04361021041223,14.785789064003843,3659.0,32.F
19.405748749838352,18.709715489678437,21.235596899083387,12.573347447352162,11.190889617491912,2943.0,33.F
23.68443546375465,17.387836397704746,21.390952681109777,7.350788400042115,10.009207385290829,2093.0,34.F
23.38321772765385,13.83744811203816,14.272970580838603,8.72430225733981,7.655827612530975,2595.0,35.F
17.393097923528693,31.26592222793409,14.516440732184716,17.14557425704229,26.600783202504516,2765.0,36.F
55.372707281225985,45.92258239181421,19.867616749633147,36.095606352676526,21.05866630703087,3691.0,37.F
1.9593425215955942,5.735132201779199,2.7494603603469105,8.85768040500196,0.0,1817.0,38.F
3.9427194728749972,10.833355629585869,2.5432198888049777,16.688619802830328,20.568764333552554,1604.0,39.F
13.199454814128025,16.540508469288984,5.546050082531512,5.26708069593383,2.7945343170858843,2558.0,40.F
7.096039699718107,11.733019095526826,14.89218346416714,12.877349947512371,20.70178658406079,2330.0,41.F
11.714658802411684,27.78820407342994,20.965873770694127,15.455659377328136,25.262813835653137,2238.0,42.F
10.913099376538893,11.99253029101191,11.763697341292577,3.4867903751776796,9.382415907586026,2645.0,43.F
12.26177424865808,13.732618570125505,2.562281354471154,10.687327398252464,9.896559447380865,2395.0,44.F
124.72042989608022,203.6561187741421,82.28531472551846,320.6239808882493,91.31781767430358,8347.0,45.F
35.82152784268228,29.202307680706802,15.405763942682965,47.33093056675652,12.986895342104102,3312.0,46.F
61.587378889787715,25.101567797130457,14.798165479507661,12.192157199497354,12.58392351193326,3663.0,47.F
46.65610473001663,11.813912505080676,12.46867952512228,7.400972224774771,10.213330713854887,3127.0,48.F
69.18861761631484,14.10858394730752,34.260298488711896,12.904940039816847,17.536949790937857,4464.0,49.F
48.25463393863812,15.823968352872424,20.953915524912514,10.57762165438997,3.491673518915367,3761.0,50.F
43.095071856606964,17.76948398764445,22.528886453115735,23.954136503309957,18.057500532607293,3290.0,51.F
58.57141543927607,33.90778270376859,14.355908651949498,22.171557681203723,18.829403400925088,2744.0,52.F
40.09842233450836,36.03135375326837,24.66869065615004,9.76167501079135,24.95982203196646,4583.0,53.F
45.7640558361653,88.02083117716154,20.212936381064896,50.851079890468185,7.4870712045000545,5409.0,54.F
34.75988687048795,15.747323932955727,16.159310057572096,15.466135827431458,15.877985257485198,3482.0,55.F
18.851836030131167,49.47762917417803,0.12729023761403105,34.13246158453253,7.833784579724712,746.0,56.F
37.39987002321412,9.735586478974069,37.77032994912053,10.056791620791213,5.28535656189097,1957.0,57.F
56.958588530738844,29.660106470469167,40.3879664001166,5.18766943892153,38.748586651523574,2449.0,58.F
86.08197019728168,11.430069550944257,46.063017123592246,10.345813571098052,19.866198166269392,3235.0,59.F
30.404461790805925,15.208991663399901,26.245031952369914,16.004374846879227,11.01663416130802,2841.0,60.F
42.45311855840765,33.622575573340896,19.700607318279587,9.329501353772084,0.6971392018294827,3047.0,61.F
12.5065610506089,25.292900581733022,18.70504820181668,0.0,8.795664255393834,2349.0,62.F
54.29890613721702,14.040053686878629,16.128667142188885,7.371799763864294,11.072480430985717,2057.0,63.F
12.326705013086672,7.667664224888336,31.29629874551374,7.034449860400209,33.61845315128652,2603.0,64.F
155.08123865833372,12.548892302969607,50.55232190733084,7.164394378430365,12.331147538355344,2971.0,65.F
134.77783214732435,7.575259091564388,15.605376429872521,14.131375124289686,14.4499875124239,1631.0,66.F
12.32360289146863,38.082797297308005,10.454264632140632,31.73034685713278,7.65370051787095,644.0,67.F
24.05262507916176,11.640906299392045,30.812328273238045,11.513393753039674,3.3187829611840156,2200.0,68.F
7.801559064890711,0.0,3.8081576049462624,1.921601004090755,6.205178570700541,1839.0,69.F
25.07078076623366,9.765382074021641,11.643005536313243,5.1160309149079595,10.436336893096623,1536.0,70.F
21.473728492580967,4.8672088904621775,4.900724383232918,6.01742595148329,0.0,1296.0,71.F
28.663207489698944,43.42232051019487,10.614685087664522,30.2368209114012,23.778148842170484,2068.0,72.F
8.585651164007592,3.8175166231782773,31.551249290966258,7.723702056106756,8.791735766602223,1980.0,73.F
65.77691784968863,12.946335736194245,34.91891537227329,14.285815936887124,3.491673518915367,2896.0,74.F
13.336078584380022,6.718391780161033,11.765125662183893,13.591735889098766,5.69756034674367,2365.0,75.F
14.26878781648762,4.748286902518663,15.468793986539687,23.729967150380133,9.691753154505378,1500.0,76.F
25.914217510270824,7.169793983456223,13.608618590979598,6.200587123878772,0.6971392018294827,1679.0,77.F
14.769536385565887,3.986146850471766,19.654643270831063,8.334145074010715,4.49954100772244,1344.0,78.F
26.000195533824993,23.523295251832216,16.9699670621878,16.262036030677553,7.987758249810352,2753.0,79.F
28.306231785746753,34.474217618626305,19.276318651493455,14.333964320327276,9.499705001951401,2323.0,80.F
23.475480080240168,12.778188232437655,16.214037943819783,6.176389827416351,9.086075573949712,1876.0,81.F
82.30313691487792,14.781665550446839,20.663705652195958,15.706429621984796,46.123723026054535,1618.0,82.F
24.369715622828995,21.239585095192602,13.644763363432482,9.753631057486123,33.19499900659925,2719.0,84.F
16.91806198530609,19.47454843387217,11.602984197626926,6.370831040963682,8.730122593548378,2421.0,85.F
17.88466884344396,13.9214895106213,8.22528529687632,6.052881667331083,26.88537545311617,2894.0,86.F
13.64869633327909,3.3282283617955644,2.0749086194955875,1.538387822287243,7.475370982346533,2067.0,87.F
21.5573308068899,26.559874709022868,28.450428540952025,17.372618539156917,14.064959663472152,2819.0,88.F
16.51482417540637,5.269768952089965,5.0438530853899985,9.072449786854452,6.679140877872819,2088.0,89.F
15.52111645402247,7.244243388493248,10.1911238104397,5.5254529391317835,6.551096207933303,2065.0,90.F
14.747220796417425,8.63328610011742,23.035330105791225,24.41882235783674,5.58377073656371,1965.0,91.F
24.087272351599353,1.0711056428782761,11.369134824298289,1.3510656692361467,15.663288987852654,2232.0,92.F
19.73519618907148,12.669929114603717,16.04193996769551,18.902629469744813,10.682732959081196,2237.0,93.F
24.45733377092177,14.891659857865806,19.261877442321786,22.499365906178994,22.19886965902132,2752.0,94.F
13.516238330434392,11.680457787194445,7.687336748764498,0.4784307723297974,6.750832806328936,2320.0,95.F
14.843004686637883,7.244243388493247,25.558966396325417,2.4218714732449595,10.80669053671177,1594.0,96.F
13.695683271284715,26.73904787831306,3.194968894892005,6.411254026715221,2.4291725075734067,2259.0,97.F
21.1396420236305,4.674178930364941,17.51883939968424,3.397737227002868,14.093507917824297,2500.0,98.F
20.95624164436776,19.662505234565007,22.32968677923692,4.530936819108483,11.306463423353602,2510.0,99.F
21.11502516950469,4.463355863438771,7.0193648793216585,3.5693254866863393,9.860125877674141,1806.0,100.F
29.60476813413506,3.770208682878826,11.991066326268102,4.692421477426932,10.186548298857213,2659.0,101.F
22.197614740397455,0.0,21.754968947210376,8.407660427817193,9.98251509374542,1932.0,102.F
10.337808405001821,9.702972296341468,2.2846233972482937,12.442531993355853,8.56407554132325,2263.0,103.F
8.423203557753805,13.985378564642149,13.083559734403414,10.121028931606038,13.468589188416727,3083.0,104.F
22.282315056900455,4.366294150595641,2.032358993416682,4.305100698691631,0.0,554.0,105.F
104.91251157381144,245.59208487518524,73.96821471786332,297.8021944258492,99.96296506588853,6016.0,106.F
19.91132967655264,4.961861002816722,33.18176678511825,19.232969317842773,4.54017080711163,2945.0,107.F
33.49471235580221,19.765862777197864,28.22215387222278,9.946549284073466,33.453951828075866,2951.0,108.F
29.877797531494608,8.142277529327398,16.53508699632843,7.954241499576359,17.234834865144403,2632.0,109.F
51.71179002361009,13.327551789049096,7.911662176045319,13.4575507322105,2.6922395950755678,2041.0,110.F
37.84755638213583,28.095576261292543,11.652984546351467,12.497608838356173,5.135015286930797,2821.0,111.F
18.765685323231807,30.123907148836288,32.26595217514507,29.973992535324268,23.844049833587313,2815.0,112.F
9.357642902626429,36.25125848580449,14.593367875259675,26.21740285188353,12.134152090280956,2413.0,113.F
26.415038848218167,4.61475550989414,13.702246640346488,5.206989270228247,10.036582315015698,2119.0,114.F
25.138563041974358,14.815418499777389,23.98198478662104,15.336844353687063,6.074172135842993,2252.0,116.F
8.599881250869656,18.347410153832442,23.702973831550224,12.778123470709096,13.730430910009112,2341.0,117.F
13.227589140719164,4.338370924920591,10.599222967335468,3.8984966382963355,11.565259511352144,2449.0,118.F
22.973084500693396,30.99961848027152,29.393793295104174,9.148341880801675,10.675625828859431,2717.0,119.F
55.14129513237413,49.193577239407674,12.596563571053045,32.01488423767246,5.391149217493707,3267.0,120.F
32.91296784537942,13.849970714524142,15.30430255979443,12.771240124867843,6.392392289963446,2603.0,121.F
32.477188735888156,17.522302777642864,20.260903990823916,1.518969736430141,15.957845296059936,2019.0,122.F
12.683530596998281,17.224785350029826,23.847725171005578,17.079933193704235,7.685399404160231,2910.0,123.F
29.487476807261707,11.904468351881492,23.319282473809096,15.577461049335838,8.78285045839791,2549.0,124.F
40.25723300467864,40.82203011388861,28.383604110098126,6.736904367981597,8.06714966851819,2178.0,125.F
23.777874589345444,13.75989640104098,17.206692024645683,10.483857142934175,18.596112873474723,2554.0,126.F
27.17621961761031,10.398255132230473,24.18957126873409,9.411226147628609,8.896430023403214,2215.0,127.F
22.68609456738151,6.466735918996823,13.901950222999263,4.362890563192816,2.55903049483162,1948.0,128.F
18.526568855427673,1.1687441124421922,11.60119459102984,11.180378744577087,0.0,1348.0,129.F
1.27768652880369,2.4069038399836344,34.20549190393615,3.138848990084562,7.862739211055016,2104.0,130.F
15.87020960973664,16.429936785888934,4.939588019377089,6.9606039847762675,15.422882370047452,2715.0,131.F
4.660435729477672,13.102686364999888,13.564902719749186,7.054126139276468,12.77446598628019,1710.0,132.F
13.545155319765984,4.23367702040319,18.160534368974183,18.15283147146121,26.91682755139956,2075.0,133.F
22.538902394632892,11.539406214981721,20.1540589545363,10.753956606358134,14.02068114927032,2436.0,134.F
9.598000682071243,0.0,1.446083466637612,0.8810620399904112,1.0145934326149337,866.0,136.F
14.567567869355416,4.7799174464052685,15.664462427809742,3.9118911430453944,3.3282283617955644,1107.0,137.F
8.952046377604795,4.007394591316075,8.43257018597512,1.0405389641003437,1.0145934326149337,1145.0,138.F
9.36550622741936,2.0914657346466377,2.776536750979941,3.6215529240656874,1.8618912930021374,1170.0,139.F
13.642351184779015,6.593204723544911,36.544392059878156,30.325271192511778,7.611029469631081,2026.0,140.F
6.6663672793343345,4.7799174464052685,4.481516202713492,2.046671557766721,0.0,1390.0,141.F
17.96255303077365,7.169876169607903,8.807653172523453,7.104527108767275,9.081880473205597,1148.0,142.F
1.8787867191075829,0.0,1.2148231020470468,1.8113951289876051,2.235981278542548,765.0,143.F
11.840258518047717,0.0,13.032669926802562,7.538805284672893,8.777425507354135,1066.0,144.F
10.920997638003998,0.0,17.23629954106062,10.670175785837444,1.6968115426426889,1208.0,145.F
3.9128266539865244,1.6753053374217253,10.067294135332222,3.733693469903729,0.0,805.0,146.F
60.304531826361355,147.16847256315117,47.76829477731002,141.72037412863634,99.93008822116468,3955.0,147.F
15.973534760681094,17.67879615979637,7.376122327709164,6.289863507499255,8.224040269169349,2051.0,148.F
35.197415348441446,62.47644993908361,16.98566281680328,22.012169469821323,25.057095629671796,2582.0,149.F
27.74559556282585,9.053953804446103,21.992840022507657,27.314209782495414,7.999505865762048,2072.0,150.F
44.54961520642625,20.94403078099092,19.941457855671093,9.494913017130958,7.550663655982012,3972.0,151.F
24.276934173393418,36.50747547521621,25.123694973348293,37.240966014721586,24.04188179903909,3581.0,152.F
26.97905862386144,8.348448979797869,17.940739881966998,0.15947692410993247,7.755069012259239,2107.0,153.F
3.251384803996622,4.832305758571839,6.841500616901431,3.3256761065797527,0.0,1709.0,154.F
12.403207184352288,23.054438312983986,22.406236264496364,16.320953828086427,0.0,2517.0,155.F
32.669048627348175,26.551487516061826,20.264384703501353,40.65025716405357,7.816509867747257,2636.0,156.F
67.3958723645667,20.33651961074102,34.61345809950411,43.149757587271516,30.846007715456256,3673.0,157.F
0.0,1.1687441124421922,0.0,0.0,0.0,435.0,158.F
3.373042377585357,0.0,1.1146659926766027,0.31895384821986494,0.0,513.0,159.F
219.73403335929453,129.1723727334944,119.81906824002094,154.91060357323082,104.70202183083117,10107.0,160.F
9.483675002374328,7.848256612333247,7.567134257212017,24.41390343185123,15.853500800262697,1060.0,161.F
11.706934863315041,4.12924769411244,6.533706109413471,13.574440295896355,19.20009480415341,673.0,162.F
5.243533287168784,8.98773058207528,9.437365412470808,17.038845335057026,16.9180172420917,551.0,163.F
11.375662911676697,8.160534120367403,21.52937366787432,9.09839352835201,12.399061302720224,1204.0,164.F
3.0439966246823165,0.0,1.665685914982821,6.29368305154244,4.759336738705247,418.0,165.F
8.336598147280595,7.001514783785307,7.691481705411576,21.04224454572948,6.850754344193696,1335.0,166.F
13.510962589660384,10.200296100673587,3.2944960032220085,9.09839352835201,8.050912920832214,1007.0,167.F
136.84536173360112,118.46304292410485,60.1647313627963,46.51973329865863,93.42292758359724,5013.0,168.F
6.719855752538041,8.83915721599206,2.2781038321920364,11.734981409827117,14.338441955300661,1172.0,169.F
14.370120063730841,17.020877671120168,13.62625493839301,26.569980366641662,23.422310704537477,1202.0,170.F
3.303949171748857,1.8618912930021374,8.22560501843425,7.317545983339714,9.080816873511097,903.0,171.F
15.944933093748443,5.595584762905867,24.054571772148122,37.837425962967444,15.33757327409691,1218.0,172.F
15.299394227744777,7.054864016782245,6.109311982138508,16.75258164607935,0.0,1098.0,173.F
5.917756989535181,6.775568663097566,8.588834337546585,2.960503581670247,15.208999389682882,819.0,174.F
120.19789717910973,192.407181883167,100.27183789505962,365.06842221328515,101.62795486799202,6495.0,175.F
23.902869114886407,2.4069038399836344,8.877585763879495,30.441124897368717,2.960503581670247,1872.0,178.F
30.53864653212892,4.023591364223791,37.33894877460772,32.92393695157678,12.411276390166485,2079.0,179.F
20.445999717177187,24.132497540440674,13.005042442840997,2.5704996433035245,5.276354332719159,2325.0,180.F
16.090699907218863,15.58002142361559,22.6938373110008,5.687674858101039,12.161570521650368,2408.0,181.F
56.509586463724766,58.50994789594907,47.45938538831312,38.72025253872105,29.880361688964225,3559.0,182.F
24.664758243000914,8.539821486535788,19.43426546463065,22.766424320452835,23.55993286652435,2359.0,183.F
57.1100431337743,15.094030389445976,30.85605430830893,7.693914021154065,21.902230937521505,2531.0,184.F
85.47289258556981,22.635039946314464,21.76270252282878,28.412740988988332,2.7263260670593503,3438.0,185.F
71.74264513191795,33.82968587508246,47.37391350927674,24.204459189129864,7.256880954800275,3525.0,186.F
26.44709468693633,20.75797509994188,12.205085912169759,16.93975810461708,23.601804107644032,2732.0,187.F
71.94175087707154,22.85188846863953,35.04369335662675,34.70073416330945,12.391766536556446,4351.0,188.F
4.9555870135101046,4.8362977798413755,6.0566985728920955,26.178897077061077,3.723782586004275,2042.0,189.F
30.665654721844348,15.350472669916094,19.73123872340391,3.733693469903729,3.3282283617955644,2038.0,190.F
10.875960772375542,5.075208221636966,7.675640910461279,9.589535797894916,5.084759139139876,2217.0,191.F
28.2350407220517,31.522866213577217,20.65450572160802,23.787090832766527,25.673591357589956,2680.0,192.F
46.36532892919333,17.553456674450555,33.23010324098842,55.464399959199966,10.914034406981308,2738.0,193.F
33.88970756516213,22.290677260160173,26.349421779892996,25.29298603679059,15.689790572148905,3015.0,194.F
45.72552112577232,14.896425160558554,79.6097868472156,61.28249617678094,2.794534317085884,3734.0,195.F
37.351006363850445,19.352142262681333,31.14326451443209,40.515831248996435,14.619349572949858,2493.0,196.F
52.14350084757769,45.731838593795736,31.253062858937177,79.52427271336536,33.10261065407948,2662.0,197.F
12.452319417046828,12.687294625828727,10.879980180930778,20.97628335082834,12.538335124654608,3190.0,198.F
19.012883116051,33.640375670310576,41.939384035832006,25.061637792595466,7.5691143014296,2860.0,199.F
10.284313051977755,0.0,8.112365304312542,6.405789981215776,1.0828016826414675,1629.0,200.F
4.880144818343245,10.698721002812814,4.430427068920965,0.15947692410993247,0.0,1670.0,201.F
29.615725330089386,5.025039904438254,20.040378039284324,17.617282150822454,22.62830000237508,2282.0,202.F
4.947660948237685,14.002761774835358,6.502696032383316,6.987399065919084,7.5838652921006595,1958.0,203.F
12.848949607759161,15.250706768630238,17.795069024250846,16.021951882418612,5.5214767907521445,1923.0,204.F
21.765704734930225,4.023591364223791,27.91724692900398,10.129585760971462,16.38208744470858,2719.0,205.F
10.00487808671927,5.465045891217798,13.71747643722139,41.355604610052666,18.015626302142635,850.0,206.F
22.16405653385059,4.209290401785975,16.934111397928657,1.200015888210276,5.9602437493836735,1999.0,207.F
32.148507820714556,0.0,5.604451420820769,7.090316750225303,18.109414918654643,1327.0,208.F
33.17502380822335,47.02253753916241,26.765643018786445,12.74441606412989,12.261369998719555,1974.0,209.F
22.732103349108144,12.232569268431565,32.73498781911153,21.357452272007606,15.76528659046497,2279.0,210.F
11.824883405636605,2.3899587232026342,16.919522786556072,5.922115771678965,0.0,2210.0,211.F
25.233782546291398,36.03964484993395,30.89916432307689,54.777614065019755,33.26389841477578,1544.0,212.F
51.87892822322942,7.469500248874806,48.29016175360442,10.70644115863979,15.973713913316228,2742.0,213.F
54.30420860418227,6.590646324603554,25.66210450861289,7.83422685588406,23.297476514965453,2315.0,214.F
53.96935801392195,3.446011397451948,53.88335583810488,5.7236630517884635,4.997121404738411,2562.0,215.F
15.869280086330605,11.074533559292655,8.068968230395257,13.715277919164903,4.2103593489748805,1857.0,216.F
88.78351066011534,18.547394271856017,36.65611054262915,13.506955485492446,17.67737267201152,3828.0,217.F
15.746448800442408,12.472103371273798,5.332062082416059,4.562797516466682,7.3172282812497365,946.0,218.F
6.484449322424488,1.6753053374217253,1.5635182301201933,1.8113951289876051,3.1633218466032877,939.0,219.F
55.641498633577335,16.656247950460248,26.786182457311227,1.249286937217059,36.9691939326173,1832.0,220.F
13.810411729586635,15.6601294916048,13.5378697190513,0.31895384821986494,21.963536938293405,776.0,221.F
48.978574093757246,15.61688885010996,36.9720989781199,3.266105531834099,18.62435206039905,2439.0,222.F
24.3140955455775,4.7818095945573065,16.329605940353645,0.9004801258475129,33.54034980865381,1012.0,223.F
35.41919523824466,13.045326756060375,15.744497082771087,3.7578882022199096,15.973344527796058,1319.0,224.F
33.848828854651806,21.31485116013618,23.959273118421137,6.239242362589437,19.525488343684415,1415.0,225.F
9.593087336502926,15.556843924379113,18.880896317908224,3.8984966382963355,16.319334378345992,1366.0,226.F
12.963738761668138,0.0,13.659873832301908,6.857274987857503,5.537541393255951,1300.0,227.F
1.022019916333106,4.119434072664115,6.08274866743708,0.0,1.0145934326149337,882.0,228.F
5.161178494344999,1.1687441124421922,13.082946195651711,0.0,12.017935552777923,637.0,229.F
58.45080512140981,116.43504270617039,60.39066865928096,307.6131110195905,77.23337342486376,5612.0,230.F
79.2285143338884,9.697003012934912,29.55856444098271,21.50297939333041,13.49067325079437,2086.0,231.F
23.31586223936926,19.600786968319344,18.14444016290392,22.118198368382046,34.582416876483606,2691.0,232.F
33.89372321215046,16.394098666685,41.28825894491511,32.43575923000733,20.33758063728432,2478.0,233.F
19.322007026324737,11.182206164747392,10.863339028347998,9.101835397760274,1.7799408844709501,1731.0,234.F
30.497510671277624,18.635750293734006,18.37890551447782,16.920997756211616,1.8618912930021374,2726.0,235.F
36.68397458722608,2.960503581670247,22.751282172051233,5.945032844509348,3.3322203830651023,1344.0,236.F
14.260163414139868,8.091688817684673,25.53003969451072,11.507933863844642,19.865139403650062,2006.0,237.F
21.796904028394117,3.377682757141859,8.409107215524692,2.24055485231062,5.48438632646695,1572.0,238.F
9.826233790919233,4.496972474237757,3.588184057686068,3.0801001520617657,0.0,1446.0,239.F
34.65739382323763,14.80216871461242,9.394472333850794,12.633124092626542,18.048875205901243,1795.0,240.F
22.189742457394722,12.89042810425595,4.845236335487152,12.833437094158773,8.77945444390076,1888.0,241.F
35.57686990588971,38.91078276297186,23.722277117330037,54.94099170090062,34.79070252362444,3619.0,242.F
16.718661024335006,9.821754717907389,11.366816718348495,15.383219397267984,8.46616976639575,2531.0,243.F
42.96295518728164,13.273798678657872,19.982174242056402,29.195356669643747,10.96752667237533,2974.0,244.F
7.686476221045572,4.613154228527166,14.140792623249093,1.5105425933460792,4.243737224875418,1615.0,245.F
20.584210551921537,2.0597170363320574,9.226600698204475,9.441336103446716,1.555161025579662,1870.0,246.F
30.22775001252358,24.0185224499698,8.451383463590748,24.418176097026922,6.19520903966305,1880.0,247.F
4.89364176360789,9.120670987751708,8.75002329354074,15.545163454436493,6.428601845822271,1872.0,248.F
3.7833490606015348,8.93507100446785,10.669442808399438,3.109953115211447,4.803566073504064,1744.0,249.F
17.775430438565273,13.598412115811062,7.273647217789438,13.181166009882809,9.986057769198666,1482.0,250.F
5.8545526914107455,0.0,6.118815432195182,3.109953115211447,3.649674613850553,1386.0,251.F
12.883070459712584,30.439227073041042,23.565627660314348,68.34350624699245,19.42245368072199,3145.0,252.F
60.07114214918097,15.430006471256712,41.73930857115903,53.383744333334484,8.25153751862657,3285.0,253.F
34.609979686799356,8.84509932087795,44.67761474885424,12.992220643803456,18.505087820017625,3035.0,254.F
37.70444381683102,5.981325365666252,23.258808761174013,28.486091845248453,25.56789916594183,2599.0,255.F
9.415191717261783,4.754302948767473,3.17438302900866,7.433382150445466,7.154737809755066,2010.0,256.F
21.924973206494624,7.132053655473376,13.166017881604702,16.197977452256286,22.855759698480764,2388.0,257.F
13.139585863959281,16.52188650500118,14.025434148383194,30.265630163237855,15.02637916952728,2985.0,258.F
